Date,MinTemp,MaxTemp,Rainfall,RainToday,Evaporation,Sunshine,AvgHumidity,AvgPressure,AvgCloud
2/1/2018,10,16.7,5,Yes,2.4,0.2,91.5,1015.55,7
2/2/2018,10.5,19.8,15.6,No,1.4,4.3,73.5,1019.9,7
2/3/2018,12.8,18.8,0.8,Yes,3.4,2.4,78.5,1021.8,7
2/4/2018,12.9,16.1,16.8,Yes,2.8,0,88,1023.1,7
2/5/2018,12.7,14.2,41,Yes,3.2,0,88.5,1023.9,8
2/6/2018,11.3,17.1,51,Yes,2,2.2,88,1024.6,6
2/7/2018,8.8,20.1,9.8,No,0.8,9.8,72.5,1023.15,1
2/8/2018,8.8,19.9,0,No,2.2,9.8,61.5,1022.95,1.5
2/9/2018,8.1,19.8,0,No,2.2,9.5,67.5,1022.6,0.5
2/10/2018,8.5,23.4,0,No,2.6,9.8,47.5,1013.9,0.5
2/11/2018,14.7,19.5,0,No,4,9.7,42,1010.85,1
2/12/2018,7.8,17.4,0,No,4.2,9.8,44,1019.1,0
2/13/2018,7.4,19.1,0,No,4,9.5,48.5,1026.25,1
2/14/2018,7.4,19.2,0,Yes,2.2,9.1,52,1030.8,1.5
2/15/2018,8.7,13.6,1.6,Yes,3,1,83.5,1034.3,6
2/16/2018,8.9,15.9,8,No,1.2,2.7,77.5,1032.55,6.5
2/17/2018,8.2,18.4,0,No,1.2,8.2,76.5,1033.75,3.5
2/18/2018,8.3,20.2,0.2,No,1.2,8.4,69,1029.1,1
2/19/2018,8.3,17.4,0,No,3,5,73,1028.25,6.5
2/20/2018,8.9,18.4,0,No,1,8.5,74,1026.9,6
2/21/2018,10.7,22,0.2,Yes,3.6,1.7,68,1023.25,7
2/22/2018,14.4,21.6,1.4,Yes,0.2,3.4,77.5,1023.4,5.5
2/23/2018,13,24.3,4.8,No,1.8,8.7,66.5,1022.2,3.5
2/24/2018,13.3,22.6,0,No,2.4,3.9,78.5,1021.15,7
2/25/2018,15,20.4,0,No,3.2,1.6,69.5,1013.7,5.5
2/26/2018,14.5,20.4,0.8,No,2.4,8.9,51.5,1007.35,2
2/27/2018,8.5,16.3,0.2,No,6.4,10.1,39,1014.6,1
2/28/2018,8.7,17.2,0,No,3.8,9.9,41,1017.85,2
3/1/2018,7.1,17.7,0,No,3.2,8,51,1019.2,4
3/2/2018,10.1,17,0,No,4,4.8,53.5,1026.5,3.5
3/3/2018,7.4,19.6,0,No,3,8.6,55,1028.2,2
3/4/2018,7.9,20.3,0,No,3.4,9.3,53.5,1024.6,3
3/5/2018,7.4,18.7,0,No,1.8,9.9,59,1029.6,1
3/6/2018,8.3,18.8,0,No,3.6,6.8,74,1027.8,6
3/7/2018,9.7,24,0,No,2.6,10.2,44,1023,3.5
3/8/2018,11.1,21.5,0,Yes,3.4,3.4,61,1018.85,5.5
3/9/2018,12.6,18.4,5.6,No,2.6,8.1,71.5,1023.3,5.5
3/10/2018,8.1,19.6,0,No,3.4,10.1,62.5,1021.7,2.5
3/11/2018,9.1,20.3,0,No,2.2,6.8,57,1015.35,5
3/12/2018,10.4,19.6,0,No,3.6,10,40,1014.05,2.5
3/13/2018,10.9,19.9,0,No,4.2,8.5,41.5,1012.9,5.5
3/14/2018,9.5,21,0,No,3.8,10,43,1015.6,1.5
3/15/2018,11.9,23.9,0,No,5.6,8.7,39,1009.95,5
3/16/2018,10.8,17.9,0.8,Yes,4.8,8.3,53,1011.45,4.5
3/17/2018,9.3,13.1,9.6,Yes,3.8,1.3,79.5,1009.05,7
3/18/2018,7,17.4,4.2,No,0.6,6.7,51.5,1016.45,5.5
3/19/2018,10.5,23.5,0,No,4,10.6,39.5,1014.7,0.5
3/20/2018,9,21.8,0,No,3.8,10.4,49.5,1015.85,1
3/21/2018,12,24.4,0.2,No,3.8,5.4,40,1005,5
3/22/2018,9.6,22.8,0,No,5.8,10.8,30,1012.95,1
3/23/2018,12.5,24.1,0,No,4.2,10.7,30.5,1010.65,1.5
3/24/2018,10.5,18.7,0,No,8,10.7,35.5,1019.4,1
3/25/2018,7.3,20.6,0,No,3.6,10.7,48.5,1020.3,0
3/26/2018,10.7,24.4,0,No,6.2,10.5,37.5,1008.4,2.5
3/27/2018,11.3,23.3,0,No,6.6,10.7,33,1014.4,0.5
3/28/2018,13.6,20.9,0,No,7.8,9.9,29,1008.35,3.5
3/29/2018,8.4,16.6,0,No,6.2,10.8,34.5,1012.8,1
3/30/2018,7.6,18.1,0,No,3,10.3,40,1014.85,2.5
3/31/2018,7.6,18.1,0,No,5.6,6.7,40,1012,7
4/1/2018,11.8,18.6,0,No,4,2.5,46,1009.35,7
4/2/2018,12.2,22.7,0,No,4,10.8,47,1020.05,3
4/3/2018,9.9,23.6,0,No,4.2,10.7,62.5,1022.2,1
4/4/2018,10.3,22,0,No,3.6,9.6,42,1022.5,4.5
4/5/2018,11.5,21.9,0,No,2.2,9.4,59,1020.3,3
4/6/2018,11.8,23.3,0,No,3,10.8,55,1020.85,1.5
4/7/2018,11.4,21.8,0,No,3.8,6.7,64,1021.9,6.5
4/8/2018,15.2,24.7,0,No,5.2,10.2,49.5,1013.25,1
4/9/2018,14.9,24.5,0,No,5.8,8.2,47,1020.75,5.5
4/10/2018,11.4,22.2,0,No,4.8,10.1,59.5,1027.55,1
4/11/2018,12.2,22,0,No,4,11,56,1030.15,4
4/12/2018,12,21.9,0,No,4.2,10.4,61,1032.65,1
4/13/2018,12.2,21.1,0,No,3.8,10.1,63.5,1031.15,1
4/14/2018,12.2,28.8,0,No,5.8,10.1,45.5,1025.15,3
4/15/2018,16,23.3,0,No,5,8.5,72,1025,7
4/16/2018,15.4,31.1,0,No,3.2,9.1,48.5,1020.25,4.5
4/17/2018,17,21.2,0,No,4.6,1.7,75.5,1024.6,7
4/18/2018,15.3,26.1,0,No,2.2,5.1,69.5,1017.5,4.5
4/19/2018,20.1,31.6,0,No,7.4,9.7,19,1002.95,3
4/20/2018,14.7,25,0,No,11.6,6.8,30,1010.2,4
4/21/2018,12.1,23.6,0,No,6.4,10.2,34,1012.65,2.5
4/22/2018,10,18.5,0,Yes,5.6,6.1,61.5,1020,7
4/23/2018,14.1,22.9,2.2,No,3.4,8.4,67,1010.15,4
4/24/2018,12.8,18.8,0,Yes,4,6.2,70,1017.35,6
4/25/2018,14.6,17.7,1.2,Yes,2.2,0,83,1013,8
4/26/2018,15.2,23.9,32.2,No,4.8,5.7,57.5,999.55,5.5
4/27/2018,15.2,25.3,0,No,6.8,10.7,40.5,1001,3.5
4/28/2018,14.2,23.4,0.2,No,7.6,11.2,26,1004.3,0.5
4/29/2018,11.4,21.6,0,No,6.2,10.3,32,1007.05,4
4/30/2018,11.3,22,0,No,7,11,45.5,1013.5,1.5
5/1/2018,11,25.2,0,No,4.6,10.5,54,1013.25,1.5
5/2/2018,12.9,24.4,0,No,5.4,10.9,54.5,1009.65,1
5/3/2018,17.5,28.4,0,No,7.4,5.3,32,1002.25,6
5/4/2018,15.6,28.8,0,No,6.4,10.7,36,1007.9,0.5
5/5/2018,16.2,31.8,0,No,8.4,11.4,25,1004.35,0
5/6/2018,12.7,22.6,0,No,12.2,11.4,34,1018.25,0
5/7/2018,11.7,29.3,0,No,8,11.5,30,1008.15,1
5/8/2018,14.4,22.8,0,No,9.8,10.8,34.5,1016.1,1
5/9/2018,12.4,27.4,0,No,6.4,10.6,40.5,1013.65,4.5
5/10/2018,20.2,32.2,0,No,8.6,3,32.5,1004.4,7
5/11/2018,13,26.6,0,No,9.8,11.2,28.5,1011.6,4
5/12/2018,15.2,18.9,0,Yes,10,3.7,41,1012.6,3
5/13/2018,9.7,20.4,5,No,3.8,10.6,41,1020.75,1.5
5/14/2018,11.3,25,0,No,5.2,9.2,48.5,1013.45,5
5/15/2018,14.1,29.8,0,No,5.6,11.2,32.5,1007.75,2.5
5/16/2018,15.8,21.9,0,No,9.8,10.4,52,1011,2
5/17/2018,14.3,21.9,0,No,5.8,11.2,53.5,1014.9,3
5/18/2018,12.3,27.3,0,No,5,11.9,47.5,1016.05,0
5/19/2018,17.6,37.3,0,No,10,10,16,1006.4,4
5/20/2018,17.9,22.1,0,No,13.2,10,56.5,1012.9,3
5/21/2018,14.3,24.7,0,No,5.8,11.2,62.5,1012.75,0
5/22/2018,17.5,35,0,Yes,6.6,10.8,27.5,999.25,1.5
5/23/2018,13.1,20.7,5,No,15.2,6.7,39,1014.45,3.5
5/24/2018,10.7,24.3,0,No,5.8,12.1,36,1020.65,0.5
5/25/2018,12.7,28.3,0,No,6.4,11.7,32.5,1015.65,1
5/26/2018,19.6,33.6,0,No,11.2,5.2,16.5,1004.6,7
5/27/2018,13.7,22.1,0,No,13.4,11.2,36.5,1025.45,2
5/28/2018,12.6,22.4,0,No,6.8,12.1,50,1026.25,0
5/29/2018,15.5,24.4,0,No,7.2,10.9,62,1019,2.5
5/30/2018,16.6,28.9,0,No,6.2,10.3,52,1014.1,3
5/31/2018,19.5,27,0,Yes,9.4,0.6,68.5,1013.95,7.5
6/1/2018,20.1,33.6,3.6,No,2.8,11.9,31.5,1003.55,2
6/2/2018,16.4,25.9,0,No,12.4,12.5,29.5,1012.3,1
6/3/2018,12.2,23.4,0,No,10.8,10.4,29.5,1021.2,0.5
6/4/2018,14,23.9,0,No,8.8,11.6,38,1020,4
6/5/2018,14.6,22.3,0,Yes,6,9.1,53,1021.45,5
6/6/2018,15.6,22.3,28.2,No,3.2,5.7,71,1016.9,4.5
6/7/2018,16.4,26.3,0,No,4.8,5,73,1007.65,7
6/8/2018,13.2,22.2,0.4,No,7.4,12,53,1018.8,4
6/9/2018,15.4,22.2,0,No,5.4,9.8,59,1020.65,3
6/10/2018,17.3,21.7,0,No,8,7.7,62,1022,7
6/11/2018,15.9,26.1,0,No,5.6,7.1,67,1015.35,7
6/12/2018,18.7,34.2,0,No,7.6,7.4,30,1008.2,6.5
6/13/2018,14.8,20.5,0,No,11.2,11.7,36,1023.25,1
6/14/2018,15,21.4,0,No,9.8,4.3,52.5,1027.25,6
6/15/2018,11.8,21.4,0,No,4.6,12.2,54.5,1021.75,1
6/16/2018,15,26.2,0,No,8,11.9,55,1014.65,0.5
6/17/2018,17.9,28.1,0,No,9.4,8.3,43.5,1008.7,4.5
6/18/2018,22.3,33.3,0,Yes,10.4,9.5,41.5,1006.5,3.5
6/19/2018,15.7,18.9,11.6,Yes,9.6,0.7,74.5,1017.35,7.5
6/20/2018,15.1,18.4,39.6,Yes,9.4,0,91,1017.25,7.5
6/21/2018,15.6,22.8,20.2,Yes,1.8,4.9,79,1012.5,7.5
6/22/2018,15.1,27.6,7.4,No,3.2,13,59,1012.8,2
6/23/2018,16.9,27,0,No,9.6,13.2,38.5,1012.7,0.5
6/24/2018,15.9,23.3,0,Yes,7.8,8,65,1015.2,4.5
6/25/2018,15.7,21.7,23,Yes,4.8,5.6,74.5,1015.25,7
6/26/2018,14.8,18,40.8,Yes,5.6,0,83,1015,7.5
6/27/2018,15.2,20,11.2,Yes,4,0,85.5,1011.9,8
6/28/2018,16.4,25.4,17.6,No,2,10.3,67,1010.85,4
6/29/2018,16.6,24.9,0.2,No,6.8,12,68.5,1011.55,2.5
6/30/2018,20.1,24.6,0,Yes,6.2,9.8,64,1011.6,5.5
7/1/2018,19.9,24.3,3,Yes,9.8,2.9,73,1007.85,7
7/2/2018,18.1,25,7.4,Yes,4,9.3,69,1004.5,4
7/3/2018,16.8,23.8,3.6,No,5,13,54.5,1005.75,1.5
7/4/2018,16.4,23.3,0,Yes,8.2,10.3,63,1008.6,5
7/5/2018,14.7,22.9,4.2,No,7.4,7.7,53.5,1016.55,4
7/6/2018,13.7,23.9,0,No,5.6,12.6,50,1016.55,1
7/7/2018,16.6,26.5,0,No,8,11.2,58,1008.35,6.5
7/8/2018,19.5,20.9,0.2,Yes,10.6,0,77.5,1007.3,7.5
7/9/2018,14.9,22.9,2.8,No,3.4,7.3,54,1019.15,4.5
7/10/2018,14,22.7,0,No,7,7.5,56.5,1024.7,4.5
7/11/2018,15.2,24.1,0,No,5,12.1,48,1021.05,4.5
7/12/2018,15.2,24.6,0,No,8,13.3,51.5,1015.55,1.5
7/13/2018,17.8,27.8,0,Yes,8.8,7.9,62,1003.4,6
7/14/2018,19,26.3,4,No,8,8.4,56,996.8,6.5
7/15/2018,12.7,22.9,0,No,10,13.6,38,1012.5,1
7/16/2018,13.6,25,0,No,7.6,12.6,46,1019.35,4.5
7/17/2018,16.2,25.6,0,No,7.2,11.4,51.5,1016.25,2.5
7/18/2018,19.3,29.8,0,No,10,4.1,49,1006.55,7
7/19/2018,23,33,0,No,8,12,33.5,1002.55,1
7/20/2018,18.1,28,0,No,11.2,13.2,35.5,1007.35,2
7/21/2018,19.9,24.8,0,No,10.4,9.7,64,1010.85,4
7/22/2018,18.9,26.3,0,No,6.8,13,63,1011.15,1
7/23/2018,20.6,26.7,0,Yes,8.8,9.8,60.5,1014.9,4
7/24/2018,19.1,24.6,1.2,Yes,7.8,2,70,1017.75,6
7/25/2018,18.7,24.8,2.2,No,7,6.4,71.5,1019.9,5
7/26/2018,18.7,26,0.2,No,3.6,11.9,56,1020.65,3.5
7/27/2018,20.6,26,0,No,10,12.9,55.5,1023.55,2
7/28/2018,18.9,26.4,0,No,9,12.9,59.5,1020.65,1.5
7/29/2018,20.3,33.5,0,No,10,10.1,49.5,1013.95,2.5
7/30/2018,21.5,27.8,0,No,11.6,9.9,58,1016.1,3.5
7/31/2018,21.7,28.7,0,No,8,6.9,66.5,1010.45,7
8/1/2018,22.4,36,0,No,7.6,4,47.5,1005.75,7
8/2/2018,19.2,22.9,0,No,6.6,0,57,1018.4,7
8/3/2018,18.7,21.5,0.6,Yes,3.6,0,86.5,1017.85,8
8/4/2018,18.7,26.6,21,Yes,1.2,9.5,66.5,1011.4,4
8/5/2018,17.9,24.8,1.8,No,6.2,10.5,71,1011.6,5
8/6/2018,19.4,25.5,0,No,5.6,12.4,62.5,1009.95,2.5
8/7/2018,20,24.6,0,No,10.2,11.7,56,1011.2,1.5
8/8/2018,18.8,24.2,0,No,11.4,10.2,48,1013.5,3
8/9/2018,17.5,26.2,0,No,6.4,10.6,57.5,1012.1,1.5
8/10/2018,20.5,27.1,0,No,7.4,5.9,60,1012.95,6.5
8/11/2018,22.3,36.5,0,No,8,3.5,36,1002.8,7
8/12/2018,21,26.2,0.2,No,5.6,5.6,57,1002.65,6.5
8/13/2018,20.1,27.5,0,No,7.4,11.2,57,1002.85,1
8/14/2018,20.8,26,0,No,8.2,12.2,66.5,1008.1,4
8/15/2018,19.6,32,0,No,9.4,12.8,28,1008.1,1
8/16/2018,18.3,21.6,0,Yes,11.4,1.7,59,1018.85,6
8/17/2018,16.2,22.3,5.8,No,7.6,0.4,64,1023.05,7
8/18/2018,18.1,23.2,0,No,3.8,2,51,1023.7,7
8/19/2018,19,25.7,0.4,No,6.6,9.3,62.5,1020.9,4.5
8/20/2018,19.1,29.1,0,No,7.2,10.9,57,1016.75,1.5
8/21/2018,21.1,28.8,0,No,10.4,10.3,66,1017.35,2.5
8/22/2018,19.7,26.8,0,No,7.6,11.5,59.5,1021.05,4
8/23/2018,18.3,27.5,0,No,7.2,12,56,1021,2
8/24/2018,21.2,28.8,0,No,10,12.8,57.5,1019.95,0.5
8/25/2018,21.1,28.1,0,No,10.8,13.1,61,1017.9,0
8/26/2018,21.3,27.7,0,No,10.4,12.8,62,1015.35,1
8/27/2018,19.3,28.7,0,No,10.6,13.1,58,1011,0
8/28/2018,21.2,29.4,0,No,10.8,6.1,62.5,1009.45,6.5
8/29/2018,21.7,25.9,0,Yes,4.2,2.8,68,1008.6,6.5
8/30/2018,19.8,25,5,Yes,5,0.6,73.5,1009.1,7
8/31/2018,19.8,22.8,3,No,2.8,0,67,1018.8,7
9/1/2018,20.2,24.7,0.2,No,4.4,4.6,57,1022.1,6
9/2/2018,19.7,26.3,0,Yes,7.4,1.5,65,1011,8
9/3/2018,19.3,25.3,2.4,No,5.6,8,54,1013.4,4
9/4/2018,17.2,22.3,0.2,No,8.6,2.3,62.5,1023.95,7
9/5/2018,16,25.5,0.2,No,3.6,12.7,54,1023.35,3
9/6/2018,19.6,26.5,0,No,9.4,13,50.5,1019.95,1
9/7/2018,20.3,29.1,0,No,12,13,49.5,1015.5,0.5
9/8/2018,21.7,27.9,0,No,9.6,13,50,1018.35,1.5
9/9/2018,20.3,28.3,0,No,12.6,13,48,1013.45,1
9/10/2018,21.7,28.7,0,No,11,10.6,65.5,1013.9,4.5
9/11/2018,22.3,27.4,0,No,7.2,12.7,61,1014.95,2
9/12/2018,21.3,27.1,0,No,12,11.6,53,1013.85,0.5
9/13/2018,20.7,25.2,0,Yes,12,1.2,72.5,1018.25,7.5
9/14/2018,17.5,24.5,3.2,Yes,5.2,3.1,52.5,1023.1,6.5
9/15/2018,17.1,23.3,1.2,No,7.2,3.2,57.5,1019,7.5
9/16/2018,15.5,25.4,0.2,No,4.2,12.3,57.5,1016.45,1
9/17/2018,19.4,27.3,0,No,9.2,12.1,56,1017.2,0
9/18/2018,20.6,27.6,0,No,9.6,12.9,57.5,1017.15,1
9/19/2018,20.6,27.2,0,No,10.4,0.2,68.5,1018.5,7
9/20/2018,20.1,27.7,0,No,7.2,4,66,1016.1,5
9/21/2018,22.1,26.3,0.2,Yes,6,4.3,73,1016.05,7
9/22/2018,21.5,27,3.4,No,4.6,7.5,65,1013.2,6
9/23/2018,20.8,23.5,1,No,8.8,0,80,1007.25,8
9/24/2018,20.9,24.9,1,Yes,2.2,0,85,1001.6,8
9/25/2018,21.4,25,6,Yes,2.4,0,80.5,1000.55,8
9/26/2018,18.4,26.4,21.8,No,7,8.3,73,1013.4,5.5
9/27/2018,18.9,24.7,0,No,2.4,2.7,72.5,1011.45,7
9/28/2018,20.5,29.1,0,Yes,2.2,1.8,81.5,1003.45,7.5
9/29/2018,20.4,29.1,13.2,No,4.2,11.2,46,1007.85,3.5
9/30/2018,18,27,0,No,11.4,11.9,38.5,1015.9,1
10/1/2018,19.5,24.7,0,No,5.8,9.2,59.5,1019.75,5.5
10/2/2018,19.6,26.5,0,No,8,10.7,50.5,1022.6,1.5
10/3/2018,19.1,26.4,0.2,No,6.4,11,63.5,1019.45,1.5
10/4/2018,19.5,26.7,0,No,7.4,11.8,63,1015.75,2
10/5/2018,19.7,32.4,0,Yes,9.8,6.2,51.5,1010.95,6.5
10/6/2018,20.3,22,4.4,Yes,5.2,0.2,80,1018.25,7
10/7/2018,19.3,21.6,2.4,Yes,3.2,0,77,1022.6,7.5
10/8/2018,18.2,22.7,10.4,Yes,1.6,0,82.5,1019.8,7.5
10/9/2018,17.9,22.8,6.6,Yes,2.4,1.2,85.5,1020.45,7.5
10/10/2018,18.8,26.3,4.6,Yes,3.8,3.8,72.5,1024.65,5
10/11/2018,19,25.4,1.4,No,2.6,3.3,70.5,1024.9,7
10/12/2018,18.1,27.5,0.2,Yes,4,7.7,65.5,1016.3,2
10/13/2018,21,26.8,1.6,No,7,5.8,66.5,1018.45,7
10/14/2018,19.3,26.9,0.2,No,5.2,7.5,66.5,1019.5,4.5
10/15/2018,21.6,27.2,0,No,5.6,8.9,63.5,1022.05,4.5
10/16/2018,19.6,27.1,0,No,6.4,11.1,60.5,1022.25,3.5
10/17/2018,21.9,27.5,0.2,No,6.8,11,57.5,1022.45,2.5
10/18/2018,19.6,27.8,0,No,8.6,10.8,56.5,1022.45,1
10/19/2018,19.2,29.2,0,Yes,8.2,6.2,60.5,1016.75,6.5
10/20/2018,18.5,27,27.8,No,7,6.2,68.5,1019.3,4.5
10/21/2018,19.3,26.3,0.2,No,4,7.9,62.5,1016.55,3.5
10/22/2018,19.5,26.6,0,Yes,7.8,5.8,63,1010.7,5.5
10/23/2018,19.2,29.3,5.4,Yes,5.8,5.8,65.5,1005.1,4.5
10/24/2018,15.1,28,5,No,6.2,11.2,36,1015.95,1
10/25/2018,16.1,29.7,0.2,No,7.2,10.4,45.5,1019.85,3
10/26/2018,19.6,27.9,0,No,6.6,10.1,61.5,1023.75,3.5
10/27/2018,21.7,27,0,No,6.2,9.2,56,1025.55,3
10/28/2018,20.4,26.8,1,No,6,5.2,66.5,1020.7,5.5
10/29/2018,18.7,26.7,0,No,6,9.5,64,1016.15,2.5
10/30/2018,20.3,27,0,No,5.2,7.2,66.5,1015.4,5
10/31/2018,20.1,23.2,0.4,Yes,6.2,0,84,1015.85,8
11/1/2018,17.1,25.2,6.8,No,4.2,6.5,74.5,1019.8,4
11/2/2018,19.7,24.9,0.6,Yes,2.8,0,80.5,1021.85,7
11/3/2018,20.6,22.2,18,Yes,2.8,0,83,1021.15,8
11/4/2018,18,24.7,7.4,No,1,0,75,1015.15,7.5
11/5/2018,18.7,25.7,0.8,No,3.6,5.6,69.5,1015.15,6.5
11/6/2018,19.4,27,0.2,Yes,3.6,10.1,62,1019.65,3
11/7/2018,17.5,25,3.6,No,5,10.2,71.5,1021.05,4.5
11/8/2018,17.5,26.4,0,No,3.2,6.2,72,1018.6,7
11/9/2018,18.1,26,0,No,4.8,10.9,79,1016.25,1.5
11/10/2018,18.9,26.3,0,No,3,8.8,76,1016.25,4
11/11/2018,19.9,22.3,0,Yes,6,0,78,1017.5,8
11/12/2018,18,26,5.6,Yes,9.2,6.4,71.5,1017.85,5
11/13/2018,17.2,21.7,3.4,Yes,4.6,1.1,86,1020.85,7.5
11/14/2018,15.3,22.4,16,Yes,4.2,3.3,73,1024.55,6
11/15/2018,17.2,23.2,5,No,5.2,1.2,65,1022,6.5
11/16/2018,15.9,24.1,0,No,0.4,4.6,63,1019.65,7
11/17/2018,17.8,24.7,0,Yes,2.6,0,78,1014.8,7.5
11/18/2018,18.9,28,5.6,Yes,1.6,3.7,59.5,1004.2,6
11/19/2018,17.9,21,5,Yes,3.8,0.7,75,1011.5,6.5
11/20/2018,16,20.6,3.8,Yes,1.4,1,87,1016.45,7
11/21/2018,13.5,21,2.8,Yes,3.6,3.3,66.5,1019.6,5.5
11/22/2018,13.4,21.9,4.2,Yes,3.4,3.5,61,1019.55,7.5
11/23/2018,14.3,23.3,29.6,No,3.2,9,63,1018.55,4
11/24/2018,13.1,23.7,0,No,5.2,9,52,1018.5,3
11/25/2018,13.5,26.5,0,No,2.2,10.8,49.5,1014,2.5
11/26/2018,15,22.7,0,No,3.8,10.7,51,1015.6,1
11/27/2018,13.2,22.9,0,No,5.2,10.4,58.5,1016.55,2
11/28/2018,13.2,25.3,0,No,4,9.7,39.5,1019.8,2
11/29/2018,12.4,25.8,0,No,4,7.9,49.5,1016.8,7
11/30/2018,13.4,26.1,0,No,4.2,9,47.5,1016.25,5
12/1/2018,14.1,29.9,0,Yes,3.8,9.1,40.5,1012.5,6.5
12/2/2018,17.6,20.9,6.8,Yes,4.6,3.2,75.5,1021.2,4.5
12/3/2018,15.5,23.1,9.2,No,2,1.2,67.5,1013.25,7
12/4/2018,16.9,17.9,0.4,Yes,2.2,0,85,1023.3,6
12/5/2018,15,20.6,20.2,No,1,2.8,71,1024,6
12/6/2018,14.9,25.7,0,Yes,3,8.5,66,1015.5,4
12/7/2018,18.2,25.3,3.4,No,5,7.1,55.5,1011.95,4.5
12/8/2018,11.3,23,0,No,5.2,10.2,51.5,1015.75,1
12/9/2018,13.3,22.2,0,Yes,2.8,7.3,53,1004.4,4
12/10/2018,11.7,15.7,1.2,Yes,5.6,1.1,63.5,995.65,7
12/11/2018,10.8,20.5,3.8,No,3.8,8.5,46,1002.8,3
12/12/2018,10.3,20.9,0,No,5.4,10.4,43,1017.35,2
12/13/2018,10.7,23.4,0,No,3.4,8.2,46.5,1019.85,4
12/14/2018,11.2,20.7,0,No,3.2,9.7,50,1023.35,2.5
12/15/2018,11.1,21,0,Yes,5.8,6.2,65.5,1025.25,4
12/16/2018,11.8,21.9,7.4,No,3,3,73,1024.95,5.5
12/17/2018,12,24.8,0.4,No,2.2,5.2,65.5,1021.95,5
12/18/2018,14.4,22.9,0.8,No,2,8.3,67.5,1022.15,2
12/19/2018,12.6,23,0,Yes,4,8.8,62,1029.3,2.5
12/20/2018,13.7,23,11.2,No,4.8,8.8,63,1028.85,2
12/21/2018,12.6,23.2,0.2,No,1.8,9.5,66,1027.55,1.5
12/22/2018,11.7,22.9,0,No,4,10,66.5,1027,1
12/23/2018,12,25.3,0,No,3.2,9.9,57.5,1028.2,0.5
12/24/2018,12,24.2,0,No,4,9.1,63.5,1028.55,4.5
12/25/2018,13,24.8,0,No,3.4,2.8,55,1026.75,7
12/26/2018,13.1,26.1,0,No,2.4,7.5,52.5,1024.2,4
12/27/2018,14.4,25.5,0,No,3.2,4.7,55,1021.25,7
12/28/2018,14.8,23.5,0,No,3.6,9.8,62,1023.5,2
12/29/2018,13.1,27.1,0,No,2.2,9.4,56,1021.1,1
12/30/2018,13.9,25.1,0,No,4,8,52.5,1015.45,4
12/31/2018,15.7,25.2,0,No,4.8,7.4,53.5,1014.7,4
1/1/2019,15.5,26.9,0,No,3.4,7.1,59,1017.7,3.5
1/2/2019,14.1,23.6,0,No,3.4,9.4,70,1022.15,6
1/3/2019,16,24,0,No,2.6,3,57,1014.4,7
1/4/2019,17.1,24.1,0,No,5.6,9.6,42.5,1013.65,1
1/5/2019,12.8,21.3,0,No,5.4,7.7,60,1022.6,3.5
1/6/2019,14.5,21.4,0,Yes,4.4,5.2,64.5,1025.65,4.5
1/7/2019,14.3,20.7,2.4,Yes,1,7.5,73.5,1024.85,4.5
1/8/2019,14.8,20.7,11.2,No,5,0.4,78.5,1019.25,7.5
1/9/2019,12.4,22.3,1,No,2,5.9,69.5,1016.05,5
1/10/2019,10.5,20.3,0,No,1.8,9.9,56,1017.3,1
1/11/2019,11.2,22.3,0,Yes,3.6,9.6,61,1023.5,2
1/12/2019,13.6,19.8,8.6,Yes,4,0.4,85.5,1024.9,7.5
1/13/2019,14.5,15.5,13.2,Yes,7.2,0.5,85.5,1025.55,7
1/14/2019,10.1,19.4,6.8,No,2.4,7.8,63.5,1026.1,4
1/15/2019,10.5,17.7,0,Yes,3.6,6.3,62,1026.35,5
1/16/2019,8.6,18.4,2.2,Yes,2.6,5.1,72,1027.85,4
1/17/2019,10.4,19.2,13.8,Yes,2,3.6,70,1028.95,4
1/18/2019,10.4,19.6,5.6,No,2.2,5.6,74,1024.7,6
1/19/2019,11.1,20.4,0,No,1,5.8,69,1020.45,6.5
1/20/2019,10.7,20.9,0,Yes,2.4,3.3,66.5,1017.2,7
1/21/2019,11.8,19.9,5,No,2.4,3.9,71,1010.65,5
1/22/2019,10.3,17.2,0.2,No,2.6,1.2,57,1008.6,7
1/23/2019,9.3,19.5,0.4,No,0.8,9.7,57,1019.6,1
1/24/2019,10,19.8,0,No,4.4,9.1,54.5,1023.7,3
1/25/2019,11.4,20.4,0,No,1.8,9.4,59,1029,1
1/26/2019,10.6,21.5,0,No,1.8,8.5,69,1025.35,3
1/27/2019,12,21.3,0,No,4.6,6.3,60,1017.9,4
1/28/2019,10.5,21.9,0,No,2.4,9.5,55,1019.45,1
1/29/2019,11.1,19.7,0,No,3.4,4.4,64,1021.5,4
1/30/2019,10,16.6,0,No,0.6,1.8,66.5,1011.75,7
1/31/2019,11.5,16.7,0,No,6.2,9.7,41,1005.25,1
2/1/2019,11.1,18.1,0,No,4,9.7,40,1012.5,1
2/2/2019,10.7,22.2,0,No,4.8,9.8,39,1018.35,3
2/3/2019,10.4,21.2,0,No,4,8.1,53.5,1018.05,7
2/4/2019,12,22.8,0,No,5,6.9,35,1003.55,4.5
2/5/2019,10,16.4,0,No,7,9.6,41,1004.65,2
2/6/2019,9.4,16.1,0,No,3.8,9.4,41,1015.4,1
2/7/2019,8.9,19.1,0,No,3,9.3,50,1024.5,1
